,timekeeper,Elapsed time (s),Phone-Accel-Z,Phone-Accel-Y,Phone-Accel-X,Watch-Accel-Z,Watch-Accel-Y,Watch-Accel-X,Phone-Gyro-Z,Phone-Gyro-Y,Phone-Gyro-X,Watch-Gyro-Z,Watch-Gyro-Y,Watch-Gyro-X,Phone-Mag-Z,Phone-Mag-Y,Phone-Mag-X,Watch-Mag-Z,Watch-Mag-Y,Watch-Mag-X
8637,8635.0,78.86,-0.07743835449,0.932510376,-0.6803436279,-0.963684082,-0.2190856934,-0.003692626953,-1.207103372,-0.1118873879,-0.4162819088,0.3296814859,0.04876807332,-0.1142200455,-312.4196777,-46.91712952,-119.8393402,-60.13368225,59.54162598,174.3262329
8638,8636.0,78.87,-0.05813598633,0.9390716553,-0.6624450684,-0.9686126709,-0.2201538086,-0.006622314453,-1.229200363,-0.05549122021,-0.3082688749,0.3238523602,0.04284466803,-0.09821205586,-312.5413208,-46.66264343,-119.780365,-59.88604736,59.58454895,174.1947174
8639,8637.0,78.88,-0.07167053223,0.9317474365,-0.6597137451,-0.9692687988,-0.2243347168,-0.01390075684,-1.225059628,-0.03980360553,-0.1858974248,0.3184038103,0.03611006588,-0.08816794306,-312.58255,-46.22587585,-119.9288483,-59.95262146,59.64277649,174.1943512
8640,8638.0,78.89,-0.1134338379,0.9124908447,-0.6607971191,-0.9656829834,-0.226348877,-0.01623535156,-1.205419898,-0.114437364,-0.06891861558,0.3162892461,0.03405011073,-0.09012243897,-312.4802856,-46.38200378,-119.4954834,-59.94758606,59.67597961,174.2407684
8641,8639.0,78.9,-0.1434173584,0.8853912354,-0.6484985352,-0.967086792,-0.2254486084,-0.02192687988,-1.203502417,-0.2425018549,0.04137913138,0.3138231635,0.02962713502,-0.1027620658,-312.7267761,-46.1579895,-119.3398438,-60.15582275,59.55821228,173.9920502
8642,8640.0,78.91,-0.1483612061,0.8608856201,-0.6264190674,-0.9752960205,-0.2224121094,-0.02745056152,-1.206496358,-0.3481926024,0.1405927986,0.3015151024,0.02064455859,-0.1246085092,-313.147522,-46.12658691,-119.1673279,-60.11613464,59.49636841,173.9663696
8643,8641.0,78.92,-0.1321716309,0.8464660645,-0.6090240479,-0.9943237305,-0.2193603516,-0.03198242188,-1.227828264,-0.4318369031,0.24569951,0.2959712148,0.03465198725,-0.1395070255,-312.5476074,-46.06517029,-118.8614502,-59.98989868,59.6486969,174.118988
8644,8642.0,78.93,-0.09422302246,0.8438110352,-0.5993499756,-1.012527466,-0.2193908691,-0.03105163574,-1.266327739,-0.4902522564,0.366854161,0.289950341,0.05017262325,-0.1311359107,-312.4403687,-46.26123047,-118.805069,-60.04780579,59.61231995,173.8888397
8645,8643.0,78.94,-0.06973266602,0.8527526855,-0.6075592041,-1.019866943,-0.2182922363,-0.02989196777,-1.295957804,-0.5415703058,0.4945916235,0.2830101252,0.06850848347,-0.1117622182,-312.4240417,-45.71192932,-118.7079163,-59.94345093,59.85308838,173.9790649
8646,8644.0,78.95,-0.07225036621,0.8472595215,-0.6396331787,-1.022354126,-0.2174224854,-0.02575683594,-1.275416017,-0.6204105616,0.6154069901,0.2845060229,0.08904252201,-0.08889392018,-311.6250916,-45.70036316,-118.37323,-59.97244263,59.79548645,173.9502106
8647,8645.0,78.96,-0.08512878418,0.827041626,-0.6655273438,-1.015930176,-0.2151489258,-0.02299499512,-1.21108079,-0.7176854014,0.719515264,0.2934845984,0.09212193638,-0.063032493,-311.4454346,-45.49287415,-118.2969818,-60.05709839,59.80300903,173.9923553
8648,8646.0,78.97,-0.08821105957,0.807434082,-0.6682434082,-1.009246826,-0.2155456543,-0.02850341797,-1.153690696,-0.7823155522,0.8156458139,0.300573945,0.08076568693,-0.04199538752,-311.6750183,-45.37634277,-118.0169067,-59.80918884,59.83146667,173.8829346
8649,8647.0,78.98,-0.08097839355,0.7956848145,-0.655380249,-1.004119873,-0.2149200439,-0.03353881836,-1.139024377,-0.8120257854,0.9128623605,0.2972252965,0.06931302696,-0.01666286588,-311.5679321,-45.13218689,-118.0146332,-59.77680969,59.62142944,173.6593933
8650,8648.0,78.99,-0.07133483887,0.7842102051,-0.6440582275,-0.9945220947,-0.215713501,-0.0384979248,-1.155717373,-0.8010064363,1.00951755,0.2858658433,0.04720000178,0.003694337094,-311.6630859,-45.1204071,-117.9565582,-59.92602539,59.85269165,173.6784821
8651,8649.0,79.0,-0.06477355957,0.7615356445,-0.6395721436,-0.9893493652,-0.2140808105,-0.04136657715,-1.159276962,-0.7653583884,1.111651897,0.2692905962,0.01946158148,0.00581501238,-311.9568176,-44.66841125,-117.4738922,-59.99510193,59.78753662,173.5581665
8652,8650.0,79.01,-0.05661010742,0.7376098633,-0.6388092041,-0.9924621582,-0.2152099609,-0.04180908203,-1.145148396,-0.7201429605,1.202156186,0.2601213157,0.01234508306,0.006795055699,-311.9327087,-44.14329529,-117.0292358,-59.82139587,59.73698425,173.5487976
8653,8651.0,79.02,-0.04681396484,0.7167358398,-0.6494598389,-0.9947509766,-0.2116699219,-0.04203796387,-1.107453942,-0.6859256029,1.283703804,0.2512692511,0.01888101362,0.009397496469,-311.2765808,-44.18486023,-116.6836243,-59.885849,59.74479675,173.8010864
8654,8652.0,79.03,-0.04139709473,0.691986084,-0.6773376465,-0.9923095703,-0.2067871094,-0.04197692871,-1.043977499,-0.6864731908,1.365786672,0.2445098758,0.02810886689,0.01495151874,-311.0642395,-43.918396,-116.1984711,-59.85742188,59.7183075,173.5611725
8655,8653.0,79.04,-0.02963256836,0.6663360596,-0.7042236328,-0.9909973145,-0.2038574219,-0.04170227051,-0.96756953,-0.712980926,1.450277567,0.2423545867,0.04064729437,0.009395099245,-310.7354431,-43.68856812,-115.9928589,-60.11935425,59.70271301,173.614212
8656,8654.0,79.05,-0.008834838867,0.646484375,-0.7249450684,-0.9889068604,-0.2039337158,-0.04106140137,-0.9039945602,-0.7385813594,1.535774469,0.2453138828,0.04900509492,0.001304948935,-310.7541504,-43.5521698,-115.7685699,-60.15791321,59.75880432,173.5919952
8657,8655.0,79.06,-0.005676269531,0.6357879639,-0.7419891357,-0.9875030518,-0.2021942139,-0.04504394531,-0.8673910499,-0.7903748155,1.617102027,0.2431908101,0.05172018707,0.001636778819,-310.6852417,-43.66407776,-115.9081879,-59.86824036,59.5645752,173.4384003
8658,8656.0,79.07,-0.003952026367,0.6251525879,-0.7451019287,-0.9871520996,-0.2005310059,-0.04951477051,-0.8498528004,-0.8505350947,1.689700365,0.2367515564,0.04596296325,-0.001268996275,-311.186554,-43.34104919,-115.1690674,-59.8699646,59.54695129,173.3255005
8659,8657.0,79.08,0.007019042969,0.610534668,-0.7372741699,-0.9899139404,-0.2030334473,-0.05072021484,-0.8404291868,-0.8777248859,1.764184475,0.2300712764,0.04425108433,0.003754258156,-310.7885132,-42.98927307,-114.6721039,-60.04302979,59.5050354,173.3402863
8660,8658.0,79.09,0.02099609375,0.5898284912,-0.7362365723,-0.9867095947,-0.2062530518,-0.0472869873,-0.8105730414,-0.8759328723,1.829065681,0.2234048545,0.04481806979,0.02064722218,-310.9842834,-42.97219849,-114.2684174,-59.9186554,59.58961487,173.3640594
8661,8659.0,79.1,0.01725769043,0.5640716553,-0.7472229004,-0.9764862061,-0.2086486816,-0.04615783691,-0.7597481608,-0.8754811883,1.864629507,0.2238480151,0.02557566762,0.02965323254,-311.2835083,-42.70509338,-113.7254486,-59.74084473,59.68344116,173.2366028
8662,8660.0,79.11,0.005554199219,0.5375061035,-0.7616729736,-0.9742126465,-0.2161865234,-0.04719543457,-0.6980164051,-0.8905274868,1.876176953,0.2166151255,0.006221410353,0.03398113698,-311.3978271,-42.22386169,-113.5929413,-60.01823425,59.63237,173.1663208
8663,8661.0,79.12,0.01525878906,0.5157775879,-0.770401001,-0.9680786133,-0.2236328125,-0.04919433594,-0.6441486478,-0.8800250888,1.88569963,0.2023355216,-0.007492537145,0.03755030409,-310.619873,-42.44371033,-112.6253052,-60.13340759,59.48344421,173.0776367
8664,8662.0,79.13,0.0518951416,0.5061187744,-0.7755126953,-0.9658660889,-0.2265014648,-0.0546875,-0.611302793,-0.8233684301,1.902830482,0.1807175875,-0.02511787042,0.02777437307,-310.1364441,-42.19915771,-112.9431458,-59.95602417,59.62023926,173.0764313
8665,8663.0,79.14,0.08633422852,0.502166748,-0.7850341797,-0.96824646,-0.2294311523,-0.06086730957,-0.595697999,-0.7511458993,1.927786112,0.1537059397,-0.02640470862,0.007673898712,-310.7130127,-42.04821777,-112.7650757,-59.98071289,59.55906677,172.9068909
8666,8664.0,79.15,0.09336853027,0.4917449951,-0.8052978516,-0.9737091064,-0.2279663086,-0.05473327637,-0.5682442784,-0.7017149925,1.957623601,0.1278469115,-0.0114742294,-0.01200153492,-310.3555298,-41.94706726,-113.1269836,-60.00143433,59.73442078,172.6649017
8667,8665.0,,,,,,,,,,,,,,,,,,,
8668,8666.0,,,,,,,,,,,,,,,,,,,
8669,8667.0,,,,,,,,,,,,,,,,,,,
8670,8668.0,,,,,,,,,,,,,,,,,,,
8671,8669.0,,,,,,,,,,,,,,,,,,,
8672,8670.0,,,,,,,,,,,,,,,,,,,
8673,8671.0,,,,,,,,,,,,,,,,,,,
8674,8672.0,,,,,,,,,,,,,,,,,,,
8675,8673.0,,,,,,,,,,,,,,,,,,,
8676,8674.0,,,,,,,,,,,,,,,,,,,
8677,8675.0,,,,,,,,,,,,,,,,,,,
8678,8676.0,,,,,,,,,,,,,,,,,,,
8679,8677.0,,,,,,,,,,,,,,,,,,,
8680,8678.0,,,,,,,,,,,,,,,,,,,
8681,8679.0,,,,,,,,,,,,,,,,,,,
8682,8680.0,,,,,,,,,,,,,,,,,,,
8683,8681.0,,,,,,,,,,,,,,,,,,,
8684,8682.0,,,,,,,,,,,,,,,,,,,
8685,8683.0,,,,,,,,,,,,,,,,,,,
8686,8684.0,,,,,,,,,,,,,,,,,,,
8687,8685.0,,,,,,,,,,,,,,,,,,,
8688,8686.0,,,,,,,,,,,,,,,,,,,
8689,8687.0,,,,,,,,,,,,,,,,,,,
8690,8688.0,,,,,,,,,,,,,,,,,,,
8691,8689.0,,,,,,,,,,,,,,,,,,,
8692,8690.0,,,,,,,,,,,,,,,,,,,
8693,8691.0,,,,,,,,,,,,,,,,,,,
8694,8692.0,,,,,,,,,,,,,,,,,,,
8695,8693.0,,,,,,,,,,,,,,,,,,,
8696,8694.0,,,,,,,,,,,,,,,,,,,
8697,8695.0,,,,,,,,,,,,,,,,,,,
8698,8696.0,,,,,,,,,,,,,,,,,,,
8699,8697.0,,,,,,,,,,,,,,,,,,,
8700,8698.0,,,,,,,,,,,,,,,,,,,
8701,8699.0,,,,,,,,,,,,,,,,,,,
8702,8700.0,,,,,,,,,,,,,,,,,,,
8703,8701.0,,,,,,,,,,,,,,,,,,,
8704,8702.0,,,,,,,,,,,,,,,,,,,
8705,8703.0,,,,,,,,,,,,,,,,,,,
8706,8704.0,,,,,,,,,,,,,,,,,,,
8707,8705.0,,,,,,,,,,,,,,,,,,,
8708,8706.0,,,,,,,,,,,,,,,,,,,
8709,8707.0,,,,,,,,,,,,,,,,,,,
8710,8708.0,,,,,,,,,,,,,,,,,,,
8711,8709.0,,,,,,,,,,,,,,,,,,,
8712,8710.0,,,,,,,,,,,,,,,,,,,
8713,8711.0,,,,,,,,,,,,,,,,,,,
8714,8712.0,,,,,,,,,,,,,,,,,,,
8715,8713.0,,,,,,,,,,,,,,,,,,,
8716,8714.0,,,,,,,,,,,,,,,,,,,
8717,8715.0,,,,,,,,,,,,,,,,,,,
8718,8716.0,,,,,,,,,,,,,,,,,,,
8719,8717.0,,,,,,,,,,,,,,,,,,,
8720,8718.0,,,,,,,,,,,,,,,,,,,
8721,8719.0,,,,,,,,,,,,,,,,,,,
8722,8720.0,,,,,,,,,,,,,,,,,,,
8723,8721.0,,,,,,,,,,,,,,,,,,,
8724,8722.0,,,,,,,,,,,,,,,,,,,
8725,8723.0,,,,,,,,,,,,,,,,,,,
8726,8724.0,,,,,,,,,,,,,,,,,,,
8727,8725.0,,,,,,,,,,,,,,,,,,,
8728,8726.0,,,,,,,,,,,,,,,,,,,
8729,8727.0,,,,,,,,,,,,,,,,,,,
8730,8728.0,,,,,,,,,,,,,,,,,,,
8731,8729.0,,,,,,,,,,,,,,,,,,,
8732,8730.0,,,,,,,,,,,,,,,,,,,
8733,8731.0,,,,,,,,,,,,,,,,,,,
8734,8732.0,,,,,,,,,,,,,,,,,,,
8735,8733.0,,,,,,,,,,,,,,,,,,,
8736,8734.0,,,,,,,,,,,,,,,,,,,
8737,8735.0,,,,,,,,,,,,,,,,,,,
8738,8736.0,,,,,,,,,,,,,,,,,,,
8739,8737.0,,,,,,,,,,,,,,,,,,,
8740,8738.0,,,,,,,,,,,,,,,,,,,
8741,8739.0,,,,,,,,,,,,,,,,,,,
8742,8740.0,,,,,,,,,,,,,,,,,,,
8743,8741.0,,,,,,,,,,,,,,,,,,,
8744,8742.0,,,,,,,,,,,,,,,,,,,
8745,8743.0,,,,,,,,,,,,,,,,,,,
8746,8744.0,,,,,,,,,,,,,,,,,,,
8747,8745.0,,,,,,,,,,,,,,,,,,,
8748,8746.0,,,,,,,,,,,,,,,,,,,
8749,8747.0,,,,,,,,,,,,,,,,,,,
8750,8748.0,,,,,,,,,,,,,,,,,,,
8751,8749.0,,,,,,,,,,,,,,,,,,,
8752,8750.0,,,,,,,,,,,,,,,,,,,
8753,8751.0,,,,,,,,,,,,,,,,,,,
8754,8752.0,,,,,,,,,,,,,,,,,,,
8755,8753.0,,,,,,,,,,,,,,,,,,,
8756,8754.0,,,,,,,,,,,,,,,,,,,
8757,8755.0,,,,,,,,,,,,,,,,,,,
8758,8756.0,,,,,,,,,,,,,,,,,,,
8759,8757.0,,,,,,,,,,,,,,,,,,,
8760,8758.0,,,,,,,,,,,,,,,,,,,
8761,8759.0,,,,,,,,,,,,,,,,,,,
8762,8760.0,,,,,,,,,,,,,,,,,,,
8763,8761.0,,,,,,,,,,,,,,,,,,,
8764,8762.0,,,,,,,,,,,,,,,,,,,
8765,8763.0,,,,,,,,,,,,,,,,,,,
8766,8764.0,,,,,,,,,,,,,,,,,,,
8767,8765.0,79.16,0.08444213867,0.4685516357,-0.823425293,-0.9811859131,-0.2248687744,-0.0446472168,-0.5008327365,-0.6686249375,1.962384582,0.1128085703,0.002071939409,-0.03901877254,-309.6112671,-41.57533264,-112.4829712,-60.25036621,59.63179016,172.6696167
8768,8766.0,79.17,0.06652832031,0.4322967529,-0.834854126,-0.9882659912,-0.2257537842,-0.033203125,-0.4225594997,-0.6474037766,1.944052935,0.1125164255,0.02269945294,-0.05617618561,-310.0219727,-41.25749207,-112.6322784,-59.85983276,59.80659485,172.3975525
8769,8767.0,79.18,0.05130004883,0.3977661133,-0.8337097168,-0.9977874756,-0.2238464355,-0.02593994141,-0.3614229262,-0.6379546523,1.910286188,0.1207397357,0.04002358392,-0.06301464885,-309.0252686,-41.16496277,-112.5624084,-59.7403717,59.8508606,172.4161377
8770,8768.0,79.19,0.04675292969,0.3772583008,-0.8280334473,-1.002655029,-0.2213897705,-0.02546691895,-0.3326208293,-0.6220592856,1.877709627,0.1209431961,0.04815367982,-0.05841510743,-309.1625366,-40.79223633,-112.5104523,-60.0241394,59.85435486,172.3627777
8771,8769.0,79.2,0.05178833008,0.377822876,-0.8304138184,-1.006393433,-0.2196655273,-0.02308654785,-0.3319275975,-0.5957571268,1.835333109,0.1209591776,0.04696830735,-0.04806979001,-308.6589966,-40.72253418,-112.3920746,-59.86326599,59.78086853,172.2988586
8772,8770.0,79.21,0.06759643555,0.3824768066,-0.8506622314,-1.00843811,-0.2217102051,-0.01670837402,-0.3260670602,-0.5457490683,1.781104803,0.122268118,0.04000414163,-0.03154274449,-308.4702759,-40.58474731,-112.0730743,-60.02740479,59.92019653,172.2218933
8773,8771.0,79.22,0.07548522949,0.3744812012,-0.8784484863,-1.008071899,-0.2186737061,-0.0122833252,-0.299487114,-0.5131533146,1.763830781,0.1244250163,0.02989318408,-0.01066755783,-308.8916626,-40.40177917,-112.1875305,-59.90316772,59.88859558,172.1740112
8774,8772.0,79.23,0.07392883301,0.3545379639,-0.9016571045,-1.006515503,-0.2141265869,-0.009628295898,-0.2546463907,-0.4870799184,1.747282624,0.1373695731,0.02121793665,0.01039058901,-307.7077026,-40.23150635,-111.8351135,-60.16172791,60.04202271,172.0487518
8775,8773.0,79.24,0.0715637207,0.3270568848,-0.9152526855,-1.000427246,-0.2130737305,-0.004852294922,-0.1828276068,-0.4410911202,1.700759649,0.1442993879,0.01428066846,0.02464515902,-307.0353699,-39.85377502,-112.0371246,-59.93423462,59.89727783,172.0276031
8776,8774.0,79.25,0.07293701172,0.3019256592,-0.9097290039,-0.9992828369,-0.2131652832,-0.0002136230469,-0.1193655431,-0.3744556308,1.634901285,0.1592170894,0.01622051559,0.03678411245,-307.0797729,-39.61643982,-111.6490173,-59.85198975,59.90020752,171.9576569
8777,8775.0,79.26,0.08102416992,0.2835235596,-0.8943481445,-0.9908447266,-0.210357666,0.00569152832,-0.091246292,-0.3044850528,1.575076222,0.1803450137,0.02617274784,0.04357144609,-306.4494019,-39.19992065,-111.682785,-59.94122314,60.02880859,171.8813629
8778,8776.0,79.27,0.07725524902,0.2773132324,-0.8807067871,-0.9825286865,-0.209487915,0.007507324219,-0.09273925424,-0.2343203574,1.524587274,0.192579031,0.03307885677,0.04497519881,-305.8464355,-38.98472595,-111.4292603,-59.88716125,60.03018188,171.9761505
8779,8777.0,79.28,0.06565856934,0.2854156494,-0.8737182617,-0.9772338867,-0.2108612061,0.008102416992,-0.08455909044,-0.1877869368,1.468764544,0.207052514,0.04108564928,0.05233111605,-305.7709351,-38.72247314,-111.2541656,-59.79393005,60.10783386,171.7828217
8780,8778.0,79.29,0.06091308594,0.2922668457,-0.8671112061,-0.9676208496,-0.2096252441,0.009216308594,-0.05286614224,-0.1547709405,1.404309034,0.2145197541,0.04694567248,0.0599184595,-305.0645142,-38.93972778,-110.9615326,-59.77409363,60.18074036,171.517807
8781,8779.0,79.3,0.06590270996,0.2953491211,-0.8507843018,-0.9537200928,-0.2070159912,0.008636474609,-0.004377704114,-0.1310022175,1.338360667,0.2159469426,0.03736468405,0.0562459603,-304.7688599,-38.84658813,-110.9215393,-59.60015869,60.16192627,171.5237427
8782,8780.0,79.31,0.07934570313,0.3044891357,-0.8310546875,-0.9486083984,-0.2073822021,0.009674072266,0.05089247599,-0.09754173458,1.275205731,0.2202026695,0.02556581423,0.04510116577,-304.6147156,-38.55003357,-110.7121277,-59.48918152,60.09185791,171.4417267
8783,8781.0,79.32,0.08387756348,0.3174438477,-0.8244934082,-0.9493408203,-0.2053375244,0.00862121582,0.108201839,-0.06266684085,1.208716631,0.2294193357,0.01104546059,0.03783073649,-304.2380066,-38.35122681,-110.5315552,-59.78979492,60.18763733,171.6639404
8784,8782.0,79.33,0.05923461914,0.3188476563,-0.8232269287,-0.9534759521,-0.2006378174,0.007202148438,0.1719422042,-0.07245849073,1.134944201,0.234566167,-0.004979578778,0.02915282547,-304.3711548,-37.90075684,-110.4326172,-59.87161255,60.26660156,171.3890991
8785,8783.0,79.34,0.03457641602,0.312713623,-0.8057250977,-0.9652252197,-0.1977081299,0.003143310547,0.2193789631,-0.107506223,1.064686775,0.2443532795,-0.01794278063,0.02681377158,-304.1453857,-37.55209351,-110.2571716,-60.03471375,60.15751648,171.0014801
8786,8784.0,79.35,0.02629089355,0.3052825928,-0.7927246094,-0.9777526855,-0.1930389404,-0.00260925293,0.2752134502,-0.1175982654,1.000909448,0.2521606088,-0.01763518713,0.03955273703,-303.5714722,-37.27400208,-110.0764008,-59.57893372,59.99380493,171.0981903
8787,8785.0,79.36,0.0166015625,0.3066101074,-0.8048248291,-0.9841766357,-0.191116333,-0.01298522949,0.3391823173,-0.1091525853,0.9267901778,0.263540566,-0.01024358254,0.05216253549,-303.230072,-37.14689636,-110.1289673,-59.69239807,60.20561218,170.9866333
8788,8786.0,79.37,0.009674072266,0.3189086914,-0.8245849609,-0.987701416,-0.1908721924,-0.02235412598,0.4069999754,-0.1077879816,0.8577272296,0.2681733966,0.002199504757,0.05926811695,-302.9617615,-36.94216919,-110.2129974,-59.697052,60.07681274,170.6789703
8789,8787.0,79.38,-0.00244140625,0.3377990723,-0.830947876,-0.9895935059,-0.1920013428,-0.03207397461,0.4598453641,-0.1107115969,0.7823834419,0.2627365589,0.01661333069,0.06484983861,-302.3616333,-36.91398621,-110.189743,-59.51429749,60.06587219,170.4571075
8790,8788.0,79.39,-0.02474975586,0.3555908203,-0.8273620605,-0.9889068604,-0.1972045898,-0.03918457031,0.4934366047,-0.1121909842,0.7217374444,0.2529387772,0.03360323235,0.07422149926,-301.6531067,-36.44117737,-109.9424438,-59.63337708,60.08404541,170.5529022
8791,8789.0,79.4,-0.04965209961,0.3718566895,-0.8136138916,-0.983215332,-0.2007293701,-0.04362487793,0.5120187998,-0.1143183187,0.6790267229,0.2419029027,0.04586283118,0.08336120099,-301.3556519,-36.47843933,-109.6632843,-59.60142517,60.03942871,170.1980591
8792,8790.0,79.42,-0.07168579102,0.4062042236,-0.7948303223,-0.9692840576,-0.2013702393,-0.04518127441,0.5227308273,-0.1259105206,0.6650203466,0.2326987535,0.05729497969,0.08787259459,-301.2973022,-36.44868469,-110.0293121,-59.56813049,60.14349365,170.0536652
8793,8791.0,79.43,-0.0788269043,0.454284668,-0.7892303467,-0.9551696777,-0.2071838379,-0.0457611084,0.5309536457,-0.1303497553,0.6701546311,0.2318588048,0.05905453116,0.08109086007,-300.587677,-36.3754425,-110.0655212,-59.41537476,60.0763092,169.9789886
8794,8792.0,79.44,-0.07737731934,0.5001525879,-0.808807373,-0.9451446533,-0.2136993408,-0.04878234863,0.550504446,-0.1193282604,0.6836872697,0.2279657871,0.04089310393,0.06553320587,-300.8488159,-36.08152771,-109.8370819,-59.82629395,60.20184326,169.8126984
8795,8793.0,79.45,-0.08726501465,0.5331115723,-0.8342895508,-0.9426422119,-0.221786499,-0.05706787109,0.5793603063,-0.1108588725,0.7191501856,0.2207526118,0.03099546582,0.04942507297,-299.7965088,-35.60823059,-110.0044556,-59.60276794,59.96331787,169.7156982
8796,8794.0,79.46,-0.1002960205,0.544921875,-0.8362426758,-0.9494476318,-0.2280426025,-0.06639099121,0.6010424495,-0.073416695,0.742217958,0.2009392381,0.02956588194,0.03514626995,-299.2955933,-35.67771912,-110.3639832,-59.54571533,60.1661377,169.7225037
8797,8795.0,79.47,-0.1044158936,0.5231323242,-0.8252258301,-0.9565124512,-0.2327880859,-0.07992553711,0.6285308003,0.003919640556,0.7436544299,0.1781329811,0.03228896484,0.02563292533,-298.5089111,-35.9655304,-110.2750854,-59.29452515,60.06681824,169.4954987
8798,8796.0,79.48,-0.1080932617,0.4899749756,-0.8184204102,-0.966217041,-0.2323760986,-0.08717346191,0.6572282314,0.08439291269,0.7362273932,0.1380209923,0.05098062754,0.02228479832,-298.3746338,-35.97642517,-110.7476196,-59.64297485,60.02011108,169.2649078
8799,8797.0,79.49,-0.1203460693,0.4681243896,-0.8288574219,-0.967376709,-0.2330780029,-0.08258056641,0.6865661144,0.1354417205,0.7109697461,0.1111398339,0.04462153092,0.02512266301,-298.065155,-35.47673035,-110.8952789,-59.26950073,60.00794983,168.9850769
8800,8798.0,79.5,-0.1340942383,0.46875,-0.8528900146,-0.9661712646,-0.2380371094,-0.08415222168,0.7184369564,0.1316829324,0.6839727163,0.08483899385,0.04320206493,0.03098454699,-297.4898682,-35.3789978,-111.3190613,-59.28749084,60.02764893,168.8838654
8801,8799.0,79.51,-0.1416931152,0.4878845215,-0.8772277832,-0.9541625977,-0.2421417236,-0.07060241699,0.7475717068,0.1093446016,0.6643521786,0.07162811607,0.04498798028,0.0233780276,-296.8499146,-35.17521667,-111.3368225,-59.05885315,60.05102539,168.7528534
8802,8800.0,79.52,-0.1443634033,0.5116424561,-0.8833770752,-0.9504394531,-0.2494049072,-0.05563354492,0.7559622526,0.07757548243,0.6571885347,0.06066254899,0.006927414797,0.0173185356,-296.3863831,-34.98699951,-111.205368,-59.35354614,59.93365479,168.5413971
8803,8801.0,79.53,-0.1409606934,0.533416748,-0.8665618896,-0.9536437988,-0.2534332275,-0.05506896973,0.73392272,0.04970390722,0.6720516086,0.05049992725,-0.01376294997,0.02403236553,-296.0758667,-35.22038269,-111.8224487,-59.08221436,59.79142761,168.3520966
8804,8802.0,79.54,-0.1338043213,0.5454406738,-0.83934021,-0.9475402832,-0.2554473877,-0.05969238281,0.6975364685,0.05622332543,0.6727951765,0.03745549545,-0.001250886708,0.02180356532,-295.5462341,-34.79934692,-111.5390167,-59.18164063,59.86297607,168.0361481
8805,8803.0,79.55,-0.127166748,0.565322876,-0.818649292,-0.9384918213,-0.2610015869,-0.05241394043,0.6741549969,0.07916139811,0.6694225669,0.02191595174,-0.009537045844,0.005027515348,-294.9034729,-35.0670929,-111.7309265,-59.33218384,59.87567139,167.8942261
8806,8804.0,79.56,-0.1249542236,0.6027526855,-0.8201141357,-0.9399414063,-0.2647705078,-0.04507446289,0.6789990067,0.06890530139,0.6474352479,0.005349758081,-0.03244103119,-0.007689611055,-294.4747925,-35.0110321,-112.1504059,-59.35855103,59.87252808,167.8537292
8807,8805.0,79.57,-0.1291046143,0.6329650879,-0.8421020508,-0.9441833496,-0.2634887695,-0.04493713379,0.6897603273,0.0154553894,0.6243152618,-0.0109139001,-0.05533915386,-0.0106960535,-294.2894287,-34.93307495,-112.473877,-59.34056091,59.91314697,167.4517517
8808,8806.0,79.58,-0.1322937012,0.654083252,-0.8676605225,-0.9495239258,-0.2585754395,-0.04437255859,0.6596615314,-0.02093617432,0.6199785471,-0.04271390662,-0.08088073134,-0.01534300391,-294.0556641,-35.52401733,-112.3262177,-58.91581726,60.00991821,167.1943207
8809,8807.0,79.59,-0.1327667236,0.6580657959,-0.8929901123,-0.9591827393,-0.2533111572,-0.0412902832,0.636474967,0.01312672067,0.5993028283,-0.07768467814,-0.09450626373,-0.01452408172,-293.50354,-35.25868225,-112.8874664,-59.1035614,59.82437134,167.2936401
8810,8808.0,79.6,-0.1161804199,0.6402740479,-0.9061737061,-0.9707489014,-0.2462158203,-0.02931213379,0.6453664899,0.1180544645,0.546022594,-0.0940503329,-0.09155255556,-0.01396854594,-293.0856628,-35.150177,-112.7495728,-59.19746399,60.04432678,167.0374451
8811,8809.0,79.61,-0.1031799316,0.6147766113,-0.8958282471,-0.9737854004,-0.2370605469,-0.01736450195,0.6651766896,0.2233846188,0.4922568202,-0.1030310467,-0.07796936482,-0.0110033825,-292.7336426,-35.32861328,-113.3697357,-59.18885803,60.07804871,166.58638
8812,8810.0,79.62,-0.1239318848,0.591583252,-0.8714447021,-0.9765167236,-0.2237548828,-0.003372192383,0.6588513851,0.2495195568,0.4395185113,-0.1008626968,-0.05725583062,-0.02059662156,-291.9905396,-35.30651855,-113.7757416,-59.04672241,60.1661377,166.5021515
8813,8811.0,79.63,-0.1545715332,0.5646820068,-0.8563995361,-0.9770812988,-0.2112731934,0.006927490234,0.6272508502,0.2320034057,0.3781646192,-0.08383764327,-0.03548262641,-0.02561801113,-292.0443726,-35.49035645,-114.2033386,-59.20709229,59.98631287,166.2798615
8814,8812.0,79.64,-0.168258667,0.5568389893,-0.84715271,-0.9772033691,-0.2033996582,0.01162719727,0.5689643621,0.1896793842,0.3096012771,-0.05970780551,-0.02832484804,-0.03007987142,-291.7504578,-35.65112305,-114.5961914,-59.01805115,60.14970398,166.1894379
